date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:52:54	363771/363771	---M--	200	added ('OK')	image/png	etag:%22621f6b5d-58cfb%22	https://mironmahmud.com/greeny/assets/ltr/images/home/index/03.png	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/home/index/03.png	(from https://mironmahmud.com/greeny/assets/ltr/home-standard.html)
13:52:54	48688/48688	---M--	200	added ('OK')	image/jpeg	etag:%22621f6b5d-be30%22	https://mironmahmud.com/greeny/assets/ltr/images/promo/shop/01.jpg	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/promo/shop/01.jpg	(from https://mironmahmud.com/greeny/assets/ltr/shop-4column.html)
13:52:55	11043/11043	---M-Z	200	added ('OK')	text/css	etag:W/%22621f6b5d-2b23%22	https://mironmahmud.com/greeny/assets/ltr/css/product-details.css	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/css/product-details.css	(from https://mironmahmud.com/greeny/assets/ltr/product-tab.html)
13:52:56	353/353	---M-Z	200	added ('OK')	text/css	etag:W/%22621f6b5d-161%22	https://mironmahmud.com/greeny/assets/ltr/css/product-grid.css	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/css/product-grid.css	(from https://mironmahmud.com/greeny/assets/ltr/product-grid.html)
13:52:56	26774/26774	---M--	200	added ('OK')	image/jpeg	etag:%22621f6b5d-6896%22	https://mironmahmud.com/greeny/assets/ltr/images/video.jpg	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/video.jpg	(from https://mironmahmud.com/greeny/assets/ltr/product-video.html)
13:52:57	1506/1506	---M-Z	200	added ('OK')	text/css	etag:W/%22621f6b5d-5e2%22	https://mironmahmud.com/greeny/assets/ltr/css/checkout.css	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/css/checkout.css	(from https://mironmahmud.com/greeny/assets/ltr/checkout.html)
13:52:57	1215/1215	---M--	200	added ('OK')	image/png	etag:%22621f6b5d-4bf%22	https://mironmahmud.com/greeny/assets/ltr/images/payment/png/01.png	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/payment/png/01.png	(from https://mironmahmud.com/greeny/assets/ltr/checkout.html)
13:52:57	915/915	---M--	200	added ('OK')	image/png	etag:%22621f6b5d-393%22	https://mironmahmud.com/greeny/assets/ltr/images/payment/png/02.png	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/payment/png/02.png	(from https://mironmahmud.com/greeny/assets/ltr/checkout.html)
13:52:58	785/785	---M--	200	added ('OK')	image/png	etag:%22621f6b5d-311%22	https://mironmahmud.com/greeny/assets/ltr/images/payment/png/03.png	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/payment/png/03.png	(from https://mironmahmud.com/greeny/assets/ltr/checkout.html)
13:52:58	2755/2755	---M-Z	200	added ('OK')	text/css	etag:W/%22621f6b5d-ac3%22	https://mironmahmud.com/greeny/assets/ltr/css/orderlist.css	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/css/orderlist.css	(from https://mironmahmud.com/greeny/assets/ltr/orderlist.html)
13:52:59	1310/1310	---M-Z	200	added ('OK')	text/css	etag:W/%22621f6b5d-51e%22	https://mironmahmud.com/greeny/assets/ltr/css/invoice.css	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/css/invoice.css	(from https://mironmahmud.com/greeny/assets/ltr/invoice.html)
13:52:59	173/173	---M--	200	added ('OK')	text/css	etag:%22621f6b5d-ad%22	https://mironmahmud.com/greeny/assets/ltr/css/all-category.css	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/css/all-category.css	(from https://mironmahmud.com/greeny/assets/ltr/all-category.html)
13:52:59	10406/10406	---M--	200	added ('OK')	image/jpeg	etag:%22621f6b5d-28a6%22	https://mironmahmud.com/greeny/assets/ltr/images/category/fruits.jpg	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/category/fruits.jpg	(from https://mironmahmud.com/greeny/assets/ltr/all-category.html)
13:53:00	86269/86269	---M--	200	added ('OK')	image/jpeg	etag:%22621f6b5d-150fd%22	https://mironmahmud.com/greeny/assets/ltr/images/category/seafoods.jpg	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/category/seafoods.jpg	(from https://mironmahmud.com/greeny/assets/ltr/all-category.html)
13:53:00	40527/40527	---M--	200	added ('OK')	image/jpeg	etag:%22621f6b5d-9e4f%22	https://mironmahmud.com/greeny/assets/ltr/images/category/fastfoods.jpg	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/category/fastfoods.jpg	(from https://mironmahmud.com/greeny/assets/ltr/all-category.html)
13:53:00	257/257	---M-Z	200	added ('OK')	text/css	etag:W/%22621f6b5d-101%22	https://mironmahmud.com/greeny/assets/ltr/css/brand-list.css	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/css/brand-list.css	(from https://mironmahmud.com/greeny/assets/ltr/brand-list.html)
13:53:01	35445/35445	---M-Z	200	added ('OK')	application/javascript	etag:W/%22621f6b5d-8a75%22	https://mironmahmud.com/greeny/assets/ltr/vendor/isotope/isotope.pkgd.min.js	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/vendor/isotope/isotope.pkgd.min.js	(from https://mironmahmud.com/greeny/assets/ltr/brand-list.html)
13:53:01	211/211	---M--	200	added ('OK')	application/javascript	etag:%22621f6b5d-d3%22	https://mironmahmud.com/greeny/assets/ltr/js/isotope.js	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/js/isotope.js	(from https://mironmahmud.com/greeny/assets/ltr/brand-list.html)
13:53:01	537/537	---M-Z	200	added ('OK')	text/css	etag:W/%22621f6b5d-219%22	https://mironmahmud.com/greeny/assets/ltr/css/brand-single.css	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/css/brand-single.css	(from https://mironmahmud.com/greeny/assets/ltr/brand-single.html)
13:53:02	706/706	---M-Z	200	added ('OK')	text/css	etag:W/%22621f6b5d-2c2%22	https://mironmahmud.com/greeny/assets/ltr/css/profile.css	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/css/profile.css	(from https://mironmahmud.com/greeny/assets/ltr/profile.html)
13:53:02	2934/2934	---M-Z	200	added ('OK')	text/css	etag:W/%22621f6b5d-b76%22	https://mironmahmud.com/greeny/assets/ltr/css/wallet.css	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/css/wallet.css	(from https://mironmahmud.com/greeny/assets/ltr/wallet.html)
13:53:02	2401/2401	---M-Z	200	added ('OK')	text/css	etag:W/%22621f6b5d-961%22	https://mironmahmud.com/greeny/assets/ltr/css/about.css	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/css/about.css	(from https://mironmahmud.com/greeny/assets/ltr/about.html)
13:53:03	53326/53326	---M--	200	added ('OK')	image/jpeg	etag:%22621f6b5d-d04e%22	https://mironmahmud.com/greeny/assets/ltr/images/about/01.jpg	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/about/01.jpg	(from https://mironmahmud.com/greeny/assets/ltr/about.html)
13:53:03	25256/25256	---M--	200	added ('OK')	image/jpeg	etag:%22621f6b5d-62a8%22	https://mironmahmud.com/greeny/assets/ltr/images/about/02.jpg	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/about/02.jpg	(from https://mironmahmud.com/greeny/assets/ltr/about.html)
13:53:03	40057/40057	---M--	200	added ('OK')	image/jpeg	etag:%22621f6b5d-9c79%22	https://mironmahmud.com/greeny/assets/ltr/images/about/03.jpg	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/about/03.jpg	(from https://mironmahmud.com/greeny/assets/ltr/about.html)
13:53:04	39528/39528	---M--	200	added ('OK')	image/jpeg	etag:%22621f6b5d-9a68%22	https://mironmahmud.com/greeny/assets/ltr/images/about/04.jpg	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/about/04.jpg	(from https://mironmahmud.com/greeny/assets/ltr/about.html)
13:53:04	36431/36431	---M--	200	added ('OK')	image/jpeg	etag:%22621f6b5d-8e4f%22	https://mironmahmud.com/greeny/assets/ltr/images/testimonial/01.jpg	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/testimonial/01.jpg	(from https://mironmahmud.com/greeny/assets/ltr/about.html)
13:53:04	19217/19217	---M--	200	added ('OK')	image/jpeg	etag:%22621f6b5d-4b11%22	https://mironmahmud.com/greeny/assets/ltr/images/testimonial/02.jpg	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/testimonial/02.jpg	(from https://mironmahmud.com/greeny/assets/ltr/about.html)
13:53:04	46965/46965	---M--	200	added ('OK')	image/jpeg	etag:%22621f6b5d-b775%22	https://mironmahmud.com/greeny/assets/ltr/images/team/01.jpg	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/team/01.jpg	(from https://mironmahmud.com/greeny/assets/ltr/about.html)
13:53:05	75984/75984	---M--	200	added ('OK')	image/jpeg	etag:%22621f6b5d-128d0%22	https://mironmahmud.com/greeny/assets/ltr/images/team/02.jpg	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/team/02.jpg	(from https://mironmahmud.com/greeny/assets/ltr/about.html)
13:53:05	71742/71742	---M--	200	added ('OK')	image/jpeg	etag:%22621f6b5d-1183e%22	https://mironmahmud.com/greeny/assets/ltr/images/team/03.jpg	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/team/03.jpg	(from https://mironmahmud.com/greeny/assets/ltr/about.html)
13:53:05	49292/49292	---M--	200	added ('OK')	image/jpeg	etag:%22621f6b5d-c08c%22	https://mironmahmud.com/greeny/assets/ltr/images/team/04.jpg	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/team/04.jpg	(from https://mironmahmud.com/greeny/assets/ltr/about.html)
13:53:06	64089/64089	---M--	200	added ('OK')	image/jpeg	etag:%22621f6b5d-fa59%22	https://mironmahmud.com/greeny/assets/ltr/images/team/05.jpg	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/team/05.jpg	(from https://mironmahmud.com/greeny/assets/ltr/about.html)
13:53:06	492/492	---M-Z	200	added ('OK')	text/css	etag:W/%22621f6b5d-1ec%22	https://mironmahmud.com/greeny/assets/ltr/css/privacy.css	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/css/privacy.css	(from https://mironmahmud.com/greeny/assets/ltr/privacy.html)
13:53:06	2083/2083	---M-Z	200	added ('OK')	text/css	etag:W/%22621f6b5d-823%22	https://mironmahmud.com/greeny/assets/ltr/css/coming-soon.css	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/css/coming-soon.css	(from https://mironmahmud.com/greeny/assets/ltr/coming-soon.html)
13:53:07	522/522	---M-Z	200	added ('OK')	text/css	etag:W/%22621f6b5d-20a%22	https://mironmahmud.com/greeny/assets/ltr/css/error.css	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/css/error.css	(from https://mironmahmud.com/greeny/assets/ltr/error.html)
13:53:07	175589/175589	---M--	200	added ('OK')	image/png	etag:%22621f6b5d-2ade5%22	https://mironmahmud.com/greeny/assets/ltr/images/coming-soon.png	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/coming-soon.png	(from https://mironmahmud.com/greeny/assets/ltr/coming-soon.html)
13:53:08	76361/76361	---M--	200	added ('OK')	image/png	etag:%22621f6b5d-12a49%22	https://mironmahmud.com/greeny/assets/ltr/images/error.png	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/error.png	(from https://mironmahmud.com/greeny/assets/ltr/error.html)
13:53:08	155845/155845	---M-Z	200	added ('OK')	text/css	etag:W/%22260c5-fByeBXPlzqi603M74vxjqoxo6o0%22	https://cdn.jsdelivr.net/npm/bootstrap@5.0.2/dist/css/bootstrap.min.css	C:/tamplate_user/cdn.jsdelivr.net/npm/bootstrap@5.0.2/dist/css/bootstrap.min.css	(from https://mironmahmud.com/greeny/assets/ltr/email-template.html)
13:53:10	26131/26131	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Oct%202021%2006:17:07%20GMT	https://i.ibb.co/k69gLc3/logo.png	C:/tamplate_user/i.ibb.co/k69gLc3/logo.png	(from https://mironmahmud.com/greeny/assets/ltr/email-template.html)
13:53:11	89501/89501	---M-Z	200	added ('OK')	application/javascript	etag:W/%2262f659d6-15d9d%22	https://code.jquery.com/jquery-3.6.0.min.js	C:/tamplate_user/code.jquery.com/jquery-3.6.0.min.js	(from https://mironmahmud.com/greeny/assets/ltr/email-template.html)
13:53:11	78743/78743	---M-Z	200	added ('OK')	application/javascript	etag:W/%2213397-kBFpUnUH/55mLPZNjjYfNZMIlw0%22	https://cdn.jsdelivr.net/npm/bootstrap@5.0.2/dist/js/bootstrap.bundle.min.js	C:/tamplate_user/cdn.jsdelivr.net/npm/bootstrap@5.0.2/dist/js/bootstrap.bundle.min.js	(from https://mironmahmud.com/greeny/assets/ltr/email-template.html)
13:53:11	180/180	---M--	200	added ('OK')	text/css	etag:%22621f6b5d-b4%22	https://mironmahmud.com/greeny/assets/ltr/css/blog-grid.css	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/css/blog-grid.css	(from https://mironmahmud.com/greeny/assets/ltr/blog-grid.html)
13:53:12	73105/73105	---M--	200	added ('OK')	image/jpeg	etag:%22621f6b5d-11d91%22	https://mironmahmud.com/greeny/assets/ltr/images/blog/05.jpg	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/blog/05.jpg	(from https://mironmahmud.com/greeny/assets/ltr/blog-grid.html)
13:53:12	57604/57604	---M--	200	added ('OK')	image/jpeg	etag:%22621f6b5d-e104%22	https://mironmahmud.com/greeny/assets/ltr/images/blog/06.jpg	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/blog/06.jpg	(from https://mironmahmud.com/greeny/assets/ltr/blog-grid.html)
13:53:12	51098/51098	---M--	200	added ('OK')	image/jpeg	etag:%22621f6b5d-c79a%22	https://mironmahmud.com/greeny/assets/ltr/images/blog/07.jpg	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/blog/07.jpg	(from https://mironmahmud.com/greeny/assets/ltr/blog-grid.html)
13:53:13	52179/52179	---M--	200	added ('OK')	image/jpeg	etag:%22621f6b5d-cbd3%22	https://mironmahmud.com/greeny/assets/ltr/images/blog/08.jpg	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/blog/08.jpg	(from https://mironmahmud.com/greeny/assets/ltr/blog-grid.html)
13:53:13	6980/6980	---M--	200	added ('OK')	image/jpeg	etag:%22621f6b5d-1b44%22	https://mironmahmud.com/greeny/assets/ltr/images/blog-widget/01.jpg	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/blog-widget/01.jpg	(from https://mironmahmud.com/greeny/assets/ltr/blog-grid.html)
13:53:13	5990/5990	---M--	200	added ('OK')	image/jpeg	etag:%22621f6b5d-1766%22	https://mironmahmud.com/greeny/assets/ltr/images/blog-widget/02.jpg	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/blog-widget/02.jpg	(from https://mironmahmud.com/greeny/assets/ltr/blog-grid.html)
13:53:13	7166/7166	---M--	200	added ('OK')	image/jpeg	etag:%22621f6b5d-1bfe%22	https://mironmahmud.com/greeny/assets/ltr/images/blog-widget/03.jpg	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/blog-widget/03.jpg	(from https://mironmahmud.com/greeny/assets/ltr/blog-grid.html)
13:53:14	6632/6632	---M--	200	added ('OK')	image/jpeg	etag:%22621f6b5d-19e8%22	https://mironmahmud.com/greeny/assets/ltr/images/blog-widget/04.jpg	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/blog-widget/04.jpg	(from https://mironmahmud.com/greeny/assets/ltr/blog-grid.html)
13:53:14	7627/7627	---M--	200	added ('OK')	image/jpeg	etag:%22621f6b5d-1dcb%22	https://mironmahmud.com/greeny/assets/ltr/images/blog-widget/05.jpg	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/blog-widget/05.jpg	(from https://mironmahmud.com/greeny/assets/ltr/blog-grid.html)
13:53:15	22183/22183	---M--	200	added ('OK')	image/jpeg	etag:%22621f6b5d-56a7%22	https://mironmahmud.com/greeny/assets/ltr/images/promo/blog/01.jpg	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/promo/blog/01.jpg	(from https://mironmahmud.com/greeny/assets/ltr/blog-grid.html)
13:53:15	470/470	---M-Z	200	added ('OK')	text/css	etag:W/%22621f6b5d-1d6%22	https://mironmahmud.com/greeny/assets/ltr/css/blog-standard.css	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/css/blog-standard.css	(from https://mironmahmud.com/greeny/assets/ltr/blog-standard.html)
13:53:16	8813/8813	---M-Z	200	added ('OK')	text/css	etag:W/%22621f6b5d-226d%22	https://mironmahmud.com/greeny/assets/ltr/css/blog-details.css	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/css/blog-details.css	(from https://mironmahmud.com/greeny/assets/ltr/blog-details.html)
13:53:16	2202/2202	---M-Z	200	added ('OK')	text/css	etag:W/%22621f6b5d-89a%22	https://mironmahmud.com/greeny/assets/ltr/css/blog-author.css	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/css/blog-author.css	(from https://mironmahmud.com/greeny/assets/ltr/blog-author.html)
13:53:16	4713/4713	---M--	200	added ('OK')	image/png	etag:%22621f6b5d-1269%22	https://mironmahmud.com/greeny/assets/ltr/images/app-store.png	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/app-store.png	(from https://mironmahmud.com/greeny/assets/ltr/home-category.html)
13:53:16	13110/13110	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22621f6b5d-3336%22	https://mironmahmud.com/greeny/assets/ltr/fonts/flaticon/Flaticon.eot	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/fonts/flaticon/Flaticon.eot	(from https://mironmahmud.com/greeny/assets/ltr/fonts/flaticon/flaticon.css)
13:53:16	13110/13110	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22621f6b5d-3336%22	https://mironmahmud.com/greeny/assets/ltr/fonts/flaticon/Flaticon.eot?	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/fonts/flaticon/Flaticond41d.eot	(from https://mironmahmud.com/greeny/assets/ltr/fonts/flaticon/flaticon.css)
13:53:17	7480/7480	---M--	200	added ('OK')	font/woff2	etag:%22621f6b5d-1d38%22	https://mironmahmud.com/greeny/assets/ltr/fonts/flaticon/Flaticon.woff2	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/fonts/flaticon/Flaticon.woff2	(from https://mironmahmud.com/greeny/assets/ltr/fonts/flaticon/flaticon.css)
13:53:17	8632/8632	---M--	200	added ('OK')	font/woff	etag:%22621f6b5d-21b8%22	https://mironmahmud.com/greeny/assets/ltr/fonts/flaticon/Flaticon.woff	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/fonts/flaticon/Flaticon.woff	(from https://mironmahmud.com/greeny/assets/ltr/fonts/flaticon/flaticon.css)
13:53:17	12932/12932	---M-Z	200	added ('OK')	font/ttf	etag:W/%22621f6b5d-3284%22	https://mironmahmud.com/greeny/assets/ltr/fonts/flaticon/Flaticon.ttf	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/fonts/flaticon/Flaticon.ttf	(from https://mironmahmud.com/greeny/assets/ltr/fonts/flaticon/flaticon.css)
13:53:18	90705/90705	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22621f6b5d-16251%22	https://mironmahmud.com/greeny/assets/ltr/fonts/flaticon/Flaticon.svg	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/fonts/flaticon/Flaticon.svg	(from https://mironmahmud.com/greeny/assets/ltr/fonts/flaticon/flaticon.css)
13:53:19	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22621f6b5d-84f2%22	https://mironmahmud.com/greeny/assets/ltr/fonts/fontawesome/fa-regular-400.eot	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/fonts/fontawesome/fa-regular-400.eot	(from https://mironmahmud.com/greeny/assets/ltr/fonts/fontawesome/fontawesome.min.css)
13:53:22	121920/121920	---M--	200	added ('OK')	image/png	etag:%22621f6b5d-1dc40%22	https://mironmahmud.com/greeny/assets/ltr/images/testimonial-shape.png	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/testimonial-shape.png	(from https://mironmahmud.com/greeny/assets/ltr/css/about.css)
13:53:26	1077476/1077476	---M--	200	added ('OK')	image/png	etag:%22621f6b5d-1070e4%22	https://mironmahmud.com/greeny/assets/ltr/images/banner-shape.png	C:/tamplate_user/mironmahmud.com/greeny/assets/ltr/images/banner-shape.png	(from https://mironmahmud.com/greeny/assets/ltr/css/index.css)
